"","MOIS_CD","DEPOPULATING","index.01","index.02","index.03","index.04","index.05","index.06.cultural","index.06.sports"
"52",28177,0,12.737891451012,0.780956237526393,2.42954324586978,0.632881350568802,2.37076158875385,0.441756817780221,3.75493295113188
"53",28185,0,11.8468146027201,1.9596419681161,0,0,1.32428575828192,0.436295695557997,1.28322263399411
"54",28200,0,14.0321037525247,1.6836305196296,0,0,1.71724499876513,0.192948876265745,2.14173252654977
"55",28237,0,16.2636980344408,1.57364486940458,0.278326699880319,0.396652254968069,1.80169075426541,0.287613119266997,2.03383562910234
"56",28245,0,17.1600834814872,1.30981130530883,0,0,1.63681618960013,0.236729614198366,2.1982035604134
"57",28260,0,13.2933104631218,3.22007178076678,0,1.22428991185113,1.30361194137347,0.252079657171666,2.46677950232273
"58",28710,1,16.2229617304493,8.38613492359299,2.57400257400257,1.26310471138057,1.16224011019758,1.57835076693499,17.6488313030003
"59",28720,1,38.9221556886228,19.0985485103132,0,0,0.934028119162324,1.96637498771016,13.2730311670436
"60",29110,0,13.6678200692042,2.73441950552581,5.49563783746651,0.883158173628897,3.18933024064946,1.73963467671789,12.0807963660965
"61",29140,0,18.5060110765906,1.61789333257642,0,1.8202917017452,2.21817045575505,0.446381051467735,3.9487554552915
"62",29155,0,14.5471984653505,2.16196408941004,0,0.255734854103266,1.97147164559898,0.69581352197611,10.8546909428273
"63",29170,0,16.7326079788988,2.11860090855385,0,0,1.84025810439367,0.421433153677941,5.87665119850906
"64",29200,0,16.7866575015376,1.57170923379175,0,0,1.51154937521801,0.222650480801344,4.99726634687461
"65",30110,0,19.6854101912028,2.12923130404554,1.48676776687481,1.58525262132844,2.0970020970021,0.54000054000054,4.72500472500472
"66",30140,0,19.4270015698587,2.71926620398555,0,0,2.27488810068551,0.347311160410001,3.21262823379251
"67",30170,0,16.9820475497331,1.88755090270374,0.595167241995001,0.621619941567725,2.2413993430017,0.316880208718431,1.41539826560899
"68",30200,0,17.2992614242269,1.92864030858245,0,0,2.112293147573,0.48394856480783,2.7044184503967
"69",30230,0,20.173646578141,2.3277215395442,0,0,1.88521874250197,0.628406247500657,3.8846931663677
"70",31110,0,14.0669515669516,2.25647138964578,0,0.570418116479379,1.50787052042671,0.328819116603956,3.10029452798016
"71",31140,0,14.3549149338374,2.21538107431597,0,0,2.38991265665877,0.414251527154188,0.764772050130808
"72",31170,0,15.130674002751,2.03262625736176,0,0,1.80407019001142,0.19468383345447,1.16810300072682
"73",31200,0,13.3116001086661,1.93765509739266,0,1.01378751013788,1.0332137060827,0.502891626854413,1.37152261869385
"74",31710,0,14.8099926763772,2.41129865656218,0.260308204914619,3.39712376854263,1.01774753556487,0.630463075128682,2.56688537730963
"75",36110,0,11.4901057422775,1.77735543589202,0,0,1.54882426491348,0.618454133559204,1.31757619758265
"76",41110,0,16.6365859338612,1.60491496129323,0,0.143807298220385,1.95570889589884,0.380159396611006,1.38546980098233
"77",41130,0,13.9591341290714,1.58157902492215,0.0661257579665007,0.217248046577981,2.08819397001766,0.279285201751333,2.65320941663766
"78",41150,0,19.0281616792853,1.55088722834297,0,0,1.47737247687427,0.215674814142229,2.76063762102053
"79",41170,0,17.3771851032958,1.60779781942421,0.338390389712932,0.252264070028506,1.8513171216679,0.310685005610606,1.46204708522638
"80",41190,0,16.6894325096237,1.59811694747275,0,0,1.87825577774552,0.39698933215229,0.719543164526026
"81",41210,0,17.0861657174352,1.57035175879397,0,0,1.74466443376933,0.375563772435668,1.09254915617649
"82",41220,0,14.1976753256884,1.85376527077129,0,0,1.37695644777135,0.283543155268232,6.27339231030963
"83",41250,0,24.3559718969555,2.5120578778135,1.40627197299958,1.00371374084111,1.25010684673904,0.747927173262672,11.1120608599026
"84",41270,0,17.3745173745174,1.65231393964853,0,0.130948327789854,1.3665764807898,0.444290559898028,4.16713904456081
"85",41280,0,15.033616600116,1.48738598077081,0,0,1.37397125870776,0.333533144392984,1.96413962809201
"86",41290,0,10.9452736318408,1.41559513979002,0,0,1.40432203967551,1.4997614015952,3.40854863998909
"87",41310,0,17.3333333333333,1.87888423182541,0,0,2.09431721091129,0.312584658344968,1.14614374726488
"88",41360,0,16.8435379936624,1.44516292365953,0,0,1.20196566357499,0.367948672522956,1.06296283173298
"89",41370,0,18.1672125069517,1.44722560273657,0,0,1.25661461934143,0.565259171330055,4.00029567402808
"90",41390,0,15.7381691444753,1.62117019011905,0,0,1.21086655078804,0.292951584868074,3.90602113157432
"91",41410,0,19.4647201946472,1.82657500581183,0,0,1.45232465041801,0.372390936004618,0.63306459120785
"92",41430,0,15.1219010389878,1.82567726737338,0,0,1.23656308920395,0.489727956120375,0.97945591224075
"93",41450,0,11.2487708947886,1.36707306866055,0,0,1.44648173777754,0.249932049723981,3.59277321478223
"94",41460,0,14.3066607826669,1.42284845973201,0.0465057876452725,0.0665499823642547,1.37910809014875,0.417630309937374,3.35960382660732
"95",41480,0,16.0525913468889,1.81988096994737,0.106725863945869,0.579005268947947,1.07192004055914,0.827737483057248,0.434562178605055
"96",41500,0,15.8366017908681,2.45116524624783,0,0,1.3935127723735,0.537689815706816,5.15286073385698
"97",41550,0,23.7799834574028,3.07067271352986,0,0,1.27681576920236,0.580370804182891,2.21596125233467
"98",41570,0,13.4877583931975,1.45082346188798,0,0,1.2230014717127,0.328874345334506,0.390538285084726
"99",41590,0,13.5380701435581,1.54746901073656,0,0.485024857523948,1.13075878085489,0.326939228761633,2.46895486547578
"100",41610,0,14.74363961721,1.30051538943211,0,0.903701561596298,1.097371730155,0.387307669466471,2.37548703939435
"101",41630,0,18.932171070553,2.01750786486117,0.682935712984884,1.28086894148991,1.18882420632234,0.634603668855344,1.14228660393962
"102",41650,0,21.5354265987177,4.21879546115799,0.504261005496445,2.57400257400257,1.22197678244113,0.939982140339334,6.78129972673376
"103",41670,0,21.9021310181531,4.47147200858523,0.615384615384615,2.32072406590856,2.19349086045475,2.22915737851092,2.94248773963442
"104",41800,1,23.6018471010775,7.14285714285714,0,0,1.02993843777065,1.40446150605089,5.14969218885326
"105",41820,1,22.6205719163466,6.07210626185958,0,0,1.39727611460876,1.6060644995503,5.78183219838109
"106",41830,0,15.284677111196,4.32525951557093,0,0,1.30330776210509,1.48478099480327,2.72209849047266
"107",42110,0,16.6464698003699,2.65629446921544,0,1.88839580776131,2.11880784556245,1.05413325649873,12.1928080001687
"108",42130,0,16.7541283520293,2.42793554069172,1.27425058137683,1.40917017491325,1.71624873866898,0.614942544799962,8.27377242094494
"109",42150,0,17.2377768491433,3.17767339043935,0,0,1.77493954405653,1.50259432301082,9.01556593806494
"110",42170,0,18.442178346713,3.13787017062169,0,0,1.59856129483465,0.777078407211288,12.2112321133202
"111",42190,1,20.0729927007299,6.47848218417399,0,0,1.5179708157869,2.20350602291646,18.1177161884243
"112",42210,0,15.9512080694347,2.56470039636279,0,0,2.43987873077992,0.966288606249472,5.79773163749683
"113",42230,1,25.3308128544423,8.3093098185518,0,0,1.22972142080121,1.4189093316937,3.46844503302906
"114",42720,1,26.671675432006,8.74035989717224,1.1768859597505,2.09577700932621,1.31646310246471,1.17018942441308,17.9916624003511
"115",42730,1,24.4667503136763,9.102402022756,0,2.07569362762056,1.0972225210301,1.50599169553151,21.7293087498118
"116",42750,1,26.2008733624454,12.6903553299492,0,0,0.765090755593077,7.91473195441114,43.0033769523005
"117",42760,1,27.6647681041497,10.5919003115265,0,0,0.951312323153478,3.17104107717826,9.51312323153478
"118",42770,1,25.9414225941423,13.7082601054482,0,0,0.784863349684653,3.36370007007708,16.8185003503854
"119",42780,1,16.7197452229299,7.02247191011236,0,0,1.01522842639594,1.61513613290263,20.9967697277342
"120",42790,1,22.8445099484156,11.0950313555234,0,0,0.743955362678239,2.89315974374871,8.26617069642488
"121",42800,1,19.3498452012384,9.62379702537183,0,4.0874718986307,1.01158727239286,4.59812396542211,11.4953099135553
"122",42810,0,19.8271479410269,11.5606936416185,0,2.8989708653428,0.994870200528525,4.04166018964713,4.3525571273123
"123",42820,1,20.6286836935167,12.993762993763,0,0,0.880766266651987,4.77081727769826,4.77081727769826
"124",42830,1,26.0021668472373,10.3969754253308,0,0,0.752337620463583,1.79128004872282,9.31465625335865
"125",43110,0,15.3265256775106,14.2547951339652,0.256615878107458,0,1.70422000702431,0.530358923347814,9.06324471232153
"126",43130,0,16.3823841187241,0.695314948292072,0.930867568573911,0.685009704304144,1.89149686183475,0.859771300833978,9.74407474278509
"127",43150,1,15.8289817232376,2.10516681158757,1.02422287089671,0.65291198746409,2.30258908284001,1.21588862460199,2.5077702882416
"128",43720,1,24.2424242424242,10.1651842439644,0,0,1.63121902252337,1.56847982934939,48.9365706757011
"129",43730,1,22.8571428571429,5.4421768707483,0,0,1.29758648913022,1.19777214381251,57.6926915936358
"130",43740,1,20.4865556978233,7.25806451612903,0,5.2304674730304,1.81329604788849,2.18469403360059,8.95724553776244
"131",43745,0,14.0144665461121,5.11627906976744,0,1.47449130050133,1.70208093120299,1.64717509471257,3.56887937187723
"132",43750,0,13.4799574317134,7.85854616895874,0,0,1.36188597727059,1.05663567202029,18.9020381328074
"133",43760,1,31.2849162011173,2.47426761678543,0,4.42412623506857,0.682020880331567,1.83621006243114,39.8719899270762
"134",43770,0,21.8702865761689,15.6862745098039,0,0,1.18225104938339,1.30156078831198,0.759243793181991
"135",43800,1,30.1507537688442,2.26680267482716,0,2.15377988369589,0.741237513677597,2.82376195686704,50.4747449789983
"136",44130,0,17.0448182408672,1.82358916616691,0,0,1.6264582694241,0.440404199937432,1.48826246875408
"137",44150,1,26.9569725246242,6.09169605642834,0,0,1.93901788744001,1.74511609869601,11.5371564302681
"138",44180,1,22.6082817705854,5.60431426456593,0,0.74485121596961,1.89009023656613,1.21941305584912,2.84529713031461
"139",44200,0,18.6456479362658,1.86446920173096,0,0,1.27241358062727,0.585371865179617,2.77281409821924
"140",44210,0,16.6621875839828,2.99473506255132,0,0,1.46621755498316,0.509496447677545,7.58583599875456
"141",44230,1,22.9612034837688,6.03060306030603,1.23747061007301,1.57316804581065,2.33222399832289,0.698793707362665,2.44577797576933
"142",44250,0,17.0118343195266,1.37513751375138,0,0,1.73086243105398,0.923126629895456,6.92344972421592
"143",44270,0,16.0456894207234,2.9434546862897,0,0.615062890180521,1.29270102697915,0.837861776745745,1.7954180930266
"144",44710,1,27.1084337349398,7.145859604876,0,0,1.84242328189076,2.77354042435169,48.7350674564653
"145",44760,1,31.8205529473135,8.88030888030888,0,0,1.20738859096183,1.56803713111926,15.8371750243046
"146",44770,1,29.3554562858966,10.061919504644,0,0,1.69474825105922,1.18238250073899,3.3500837520938
"147",44790,1,34.2789598108747,8.83002207505519,0,0,1.1826544021025,1.64257555847569,20.6964520367937
"148",44800,0,16.9306389950847,3.97421178133004,1.18934348239772,1.21936349225704,1.42966453223793,1.00680600861826,1.71157021465104
"149",44810,1,22.964509394572,7.38413197172035,0,0,1.54945899141938,1.56247965521282,3.38537258629445
"150",44825,1,22.938018545632,7.34856007944389,0,0,1.31651659461041,1.62532912914865,18.5287520722946
"151",45110,0,16.5616797900262,2.01405039921356,0,0,2.41605796104791,0.62379330228567,2.19088379339357
"152",45130,0,18.9526884739576,3.31347373116258,0.438279315407709,2.27643510262928,1.74893706841962,0.452311310798179,1.20616349546181
"153",45140,0,21.0864623344046,3.93440559000346,0.673733381243263,2.23756002685072,2.07469625655759,0.791045366451766,2.0135700236954
"154",45180,1,25.797373358349,7.47715314317364,0,0,2.00963497891761,1.40862264877403,5.63449059509612
"155",45190,1,26.674398376341,7.4038111421289,0,3.44486069844551,2.49272953884504,1.0071634500384,6.54656242524959
"156",45210,1,31.2389066382677,9.72241792306608,0,0,2.34820115432625,1.35948487882046,11.617416237193
"157",45710,0,26.4069264069264,6.57828155045036,0.689607613268051,3.60441540887587,1.5470364925062,2.30409690373264,4.05959930657655
"158",45720,1,24.0274599542334,16.9133192389006,0,0,1.08056189218394,2.40124864929764,16.4085324368672
"159",45730,1,23.2558139534884,10.6589147286822,0,0,1.17904665656055,2.94761664140138,11.3693784739768
"160",45740,1,23.2558139534884,12.4934929724102,0,6.48004147226542,1.29061995851579,2.76561419681954,30.421756165015
"161",45750,1,24.7770069375619,16.7567567567568,0,1.97921820880752,1.42162364384587,1.87055742611298,4.86344930789375
"162",45770,1,30.7377049180328,11.0339190845934,0,0,1.41500651647738,2.9789610873208,6.70266244647179
"163",45790,1,27.9452054794521,11.2886048988285,4.60122699386503,4.72639428631446,1.70456674034391,1.68583523770277,10.302326452628
"164",45800,1,30.9579439252336,11.7901828681424,0,0,1.77182793582045,1.57495816517374,13.9777537159169
"165",46110,0,20.1100034376074,2.41994879528636,1.49443323619517,0.767990169725828,1.7063987666351,0.86921116799107,7.09093321255873
"166",46130,0,15.7314083356034,3.8378271993702,0.221385875581138,0.709698023491005,1.73072892954958,0.469717663552077,10.9841669015255
"167",46150,0,16.1118350906291,2.59259259259259,0,0,1.58472974317429,0.746173197458747,22.7405164939809
"168",46170,0,16.580448335323,4.85396267470081,1.53940886699507,1.49588631264024,1.68771310590614,1.02804859243014,1.62774360468105
"169",46230,0,17.3556326917009,2.87279885088046,0,0,1.09611973613409,0.531451993277132,12.3562588436933
"170",46710,1,18.018018018018,7.7209036316843,0,1.36407038603192,1.29926375054136,2.38198354265916,4.54742312689476
"171",46720,1,30.4789550072569,7.49765698219306,0,4.88615264340858,1.52533139640458,1.81587071000545,9.80570183402942
"172",46730,1,30.9423347398031,10.5414470531864,0,0,1.18882504458094,2.37765008916188,8.32177531206657
"173",46770,1,21.6426193118757,9.57496496964036,0,0,1.25872343137567,1.75265287913068,4.62063031770817
"174",46780,1,27.8526504941599,12.1317157712305,0,0.636375206821942,1.65079365079365,2.79365079365079,7.36507936507936
"175",46790,1,25.4345061466723,5.47559449311639,0,1.16063138347261,1.46908533469596,1.59683188553909,41.8369954011242
"176",46800,1,25.260029717682,9.05269964435823,0,1.53586238673015,1.42282540290585,2.18896215831669,11.7656716009522
"177",46810,1,28.169014084507,11.4326545194712,0,3.29733740004946,1.30358782922999,3.85150949545226,8.29555891328178
"178",46820,1,17.6017601760176,6.84697021567956,1.16699731590617,1.32966935555359,1.36974064258702,1.78661822946133,2.53104249173689
"179",46830,1,25.3807106598985,8.24985268120212,0,0,1.43566881387309,2.45574928688819,6.80053648676729
"180",46840,0,14.1832137493743,3.45205018102214,0,2.77993995329701,1.19639544711164,1.09761050193728,3.5123536061993
"181",46860,1,28.735632183908,10.7112253641817,0,0,1.374944042975,1.59877214299418,5.11607085758138
"182",46870,1,11.6598079561043,6.57476139978791,3.93133272179269,2.55738124160859,1.78897758968933,1.15417909012215,46.9366163316341
"183",46880,1,16.3220892274211,6.64187035069075,1.78507675830061,5.91016548463357,1.01464314539375,1.84480571889773,34.128905799608
"184",46890,1,23.2876712328767,11.2252209219011,0,0.607828835399951,0.884209660504616,1.43941107524007,4.72949353293167
"185",46900,1,23.4986945169713,11.7600940807526,0,0,1.29714627818799,3.32601609791791,65.5225171289829
"186",46910,1,35.8490566037736,22.9536595928974,2.96823983377857,0.693914370966623,0.941989167124578,1.83164560274224,10.7282099589188
"187",47110,0,19.5667870036101,2.86722936042865,0,0,2.17127251653263,0.436636155061407,1.42899105292824
"188",47130,0,19.0534191752219,4.02991275446614,0.562366437970982,0.838293234973594,1.49669100278297,0.833700558579374,6.27260420264482
"189",47150,0,17.9395858066218,4.24424972617744,0,0,1.37622202097847,0.570454723721647,13.1204586455979
"190",47170,1,19.5998918626656,4.14703110273327,0,0,1.54804678541396,1.08299569349948,28.4764161761333
"191",47190,0,18.2161234991424,2.19690199582961,0,0,1.68936523979534,0.266614313310598,8.14385538839646
"192",47210,1,19.4898941289702,4.61055522856582,0,0,1.58913892213219,1.0790449471268,4.41427478370054
"193",47230,1,16.4161849710983,5.54910311007872,0.828225940036442,1.00233879051119,1.88442211055276,0.785175879396985,19.9238379396985
"194",47250,1,21.3757193751713,8.07206364061769,0,0,1.6846995793483,1.15103697967897,57.3425695330975
"195",47280,1,22.6401950539882,6.26664577784741,0,0,1.65837479270315,1.96756331337662,21.2215757371335
"196",47290,0,16.2307176391683,2.52926723514959,0,0,1.75877243645876,0.55893191836613,2.23572767346452
"197",47720,1,33.5570469798658,13.9275766016713,0,0,1.26389191544999,2.61494879058618,43.5824798431031
"198",47730,1,22.3463687150838,14.4814090019569,2.50815149235014,0.914871231874114,1.20477168589035,1.38252488544794,58.6585558540054
"199",47750,1,33.0459770114943,21.1678832116788,0,8.39454354669465,1.75231264517706,3.66763111781246,5.29768939239578
"200",47760,1,29.6442687747036,14.1376060320452,0,0,0.612745098039216,3.67647058823529,1.83823529411765
"201",47770,1,20.7207207207207,10.5130361648444,2.86697247706422,0.722386765874449,1.41586906042929,1.41586906042929,21.5212097185252
"202",47820,1,27.6717557251908,10.0115517905275,0,0,1.71874627008188,1.19357379866797,44.162230550715
"203",47830,1,29.6827021494371,9.79083222073876,0,1.96753566158387,1.40403578658656,1.95911970221381,8.48951870959316
"204",47840,1,20.8188757807078,10.546875,2.49937515621095,3.46909040449594,1.28378693805144,1.16707903459222,4.201484524532
"205",47850,0,21.7117684078036,3.3625730994152,0,0,1.616559188909,0.79070829892288,2.28426841911054
"206",47900,0,18.452380952381,5.22993688007214,0,0,1.07644557670572,1.43526076894096,3.76755951847001
"207",47920,1,32.6797385620915,16.0984848484848,0,0,0.747675703790391,1.30030557180938,12.6779793251414
"208",47930,1,18.3220829315333,7.60095011876485,0,0,1.00296711103682,1.46266037026203,3.34322370345606
"209",47940,1,28.5714285714286,14.5454545454545,0,0,0.451110860493966,4.51110860493966,0
"210",48120,0,17.6555716353111,6.26885369532428,0.112938837972296,0.685268594140331,2.42945714365945,0.387318795322351,2.22708307310352
"211",48170,0,16.9584517931069,0.920981478977964,0,0.162298141686278,1.69981302056774,0.54739741340317,6.45352740012158
"212",48220,0,19.2656018442286,1.18268929062779,0.471297954566877,0.756773119418798,1.33989456305879,1.11657880254899,5.98167215651245
"213",48240,0,18.8110026619343,2.97127764938924,0,0,1.60977872363646,0.818531554391422,12.6417651178231
"214",48250,0,17.337807606264,10.9681675738083,0.0943796894908216,0.457847506257249,1.20333362471242,0.613755944598297,1.35770254411138
"215",48270,1,20.8226221079692,0.652931942264146,0,0,1.41994687273605,1.44892538034291,27.9159623279401
"216",48310,0,16.6629137581626,8.96199659671015,0,0,0.978376227115946,0.663305916688777,8.49860705757495
"217",48330,0,17.2523961661342,2.21361372440509,0.148209627697415,1.53914231294611,1.28549923039191,0.338289271155765,6.59664078753742
"218",48720,1,25.9208731241473,13.5533294048321,4.11522633744856,1.97745699031046,1.13973102347846,1.89955170579743,11.3973102347846
"219",48730,1,26.7927501970055,4.99706055261611,0,0,1.08718243880602,0.959278622475898,2.71795609701504
"220",48740,1,21.759697256386,8.18124606670862,0,1.53061224489796,1.41362736782584,1.33047281677726,5.32189126710905
"221",48820,1,24.219247928617,6.92404532102392,0,0,0.97071991758786,1.98106105630176,4.55644042949404
"222",48840,1,19.6604110813226,8.99503722084367,0,0,1.25396299626177,1.41958075048502,8.28088771116264
"223",48850,1,24.4299674267101,12.3456790123457,0,0,1.4499758337361,1.61108425970678,7.59511151004626
"224",48860,1,29.6465222348917,12.5868055555556,0,1.5180265654649,1.07683352735739,3.20139697322468,56.7520372526193
"225",48870,1,19.9335548172757,7.32377174244736,2.23164472216023,2.22321031569586,1.27903941529627,1.04411380840512,12.5293657008614
"226",48880,1,18.4748427672956,5.76070901033973,0,0,1.67013246442782,1.14616933833281,5.56710821475939
"227",48890,1,25.0481695568401,14.0532544378698,5.34473543559594,2.2740193291643,1.37417025736579,1.63037149178992,15.1391638523349
"228",50110,0,13.7305381880593,1.98648564099356,0,0,1.96107857293509,1.48044194233983,5.07000665184873
"229",50130,0,16.254752851711,3.47809738672683,0,1.08554059921841,1.64431594823127,3.53909061705406,12.9040688652587
